permalink,tweet_nonce,tweet_id,user_id,username,fullname,posted_time,reply_count,retweet_count,favorite_count,body
https://twitter.com/MastersLegacyYT/status/960263235344613376,960263235344613376-90d8ba65-a155-49fe-93d6-d649a438258a,960263235344613376,845228445093150720,@MastersLegacyYT,Voltik Alakay  🔥 👑,1517779570,0,1,0,"Hey guys do you know which is the fastest Jason or Jason imposter !? The answer is simple... Usain Bolt in a hockey mask Well today we test out the newest updated jasons vs the pre upd. jasons and see which is faster, https://youtu.be/WFSIBBRyTNk @Friday13thGame @weskeltnerpic.twitter.com/88Um2lK1vi"
https://twitter.com/SeemaStredny/status/960257161027866631,960257161027866631-0a76195f-887c-4c9e-a8f1-1a335a22b900,960257161027866631,973704955,@SeemaStredny,Seema Stredny,1517778122,0,3,5,"Nearly all men can stand adversity, but if you want to test a man's character, give him power."
https://twitter.com/chagg3_/status/960257134083608576,960257134083608576-a4746944-94e2-41e2-bc5e-f602769ba7f2,960257134083608576,4175647037,@chagg3_,✰caroline✰,1517778116,1,1,7,I just don’t know how my teacher expects me to study for this test after Kylie announced she had her mf baby
https://twitter.com/uDropNetwork/status/960255115050586112,960255115050586112-1901a54f-a864-4988-96ac-eacd645c24e7,960255115050586112,865662202505646080,@uDropNetwork,uDrop Network,1517777634,0,3,4,Thanks guys for join a beta test 3.0 AMAZING  pic.twitter.com/lBKdaRI9Ci
https://twitter.com/emojaleah/status/960254944329814016,960254944329814016-d19f07e2-e80d-4995-9595-cac61f3e0896,960254944329814016,2247886292,@emojaleah,Aphrodite,1517777594,0,3,3,Just took a DNA test and it turns out that I am 100% that bitch
https://twitter.com/MsAvaArmstrong/status/960254221412073472,960254221412073472-7b275154-ef26-436d-8962-2b5f82abf3ec,960254221412073472,2449913803,@MsAvaArmstrong,Ava Armstrong,1517777421,0,5,6,study this -- there will be a test later pic.twitter.com/bWJlfbf3wc
https://twitter.com/AngProc/status/960252670933192705,960252670933192705-356fe2d4-ae8d-4508-9152-3c27d649e7c9,960252670933192705,832863248454184960,@AngProc@SkinsFlwTrain,AngProc,1517777052,0,5,7,"Thank you all so very much for the love and prayers. I will have several test done tomorrow and results Tuesday. I'm grateful for a wonderful Superbowl Sunday, to take my mind off cancer and on to my first love football."
https://twitter.com/zaheerzee/status/960247184468905984,960247184468905984-c68e6070-8ddd-420e-a1da-1aa43de62254,960247184468905984,88247017,@zaheerzee,Zaheer_motara,1517775743,0,5,21,May allah save us from our spouses being a test inshallah.
https://twitter.com/chitsie25/status/960243879135019013,960243879135019013-ad7ef7c6-501d-4c8a-94e1-22d4c774aa84,960243879135019013,10709412,@chitsie25,OluwaChidinma,1517774955,0,3,6,Does the big brother team conduct any mentality test for these contestants at all??? #BBNaija
https://twitter.com/TomChanth/status/960232527784005633,960232527784005633-249822f3-7ae2-4de0-a0a3-84904ab40730,960232527784005633,1279068506,@TomChanth,Tom Chanth,1517772249,0,7,9,“Batgirl of Burnside”Colour Pencils & Watercolor Test...! pic.twitter.com/NFEN4ergwt
https://twitter.com/mahouprince/status/960230618838831105,960230618838831105-b076b6bd-0097-46c7-b127-13afbecab350,960230618838831105,725072950114836480,@mahouprince, ✨ 👑PRINCE 👑 ✨ @KATSU crunch,1517771794,2,4,32,Cold Stone x Yuri on Ice collab for katsucon!!! Just did my makeup test and I was too excited to realize I put my apron on backwards ahdjfksksjs I just have to finish my props and accessories and he's complete!!!! pic.twitter.com/OgjvmV9M1m
https://twitter.com/OpDragoon/status/960227541561892866,960227541561892866-242d0b7a-6842-4319-8626-31100afa6558,960227541561892866,719514813886500864,@OpDragoon,Operation Dragoon,1517771060,3,7,33,"Driver passed test in May 2017. Stopped today driving without insurance. That’s 6 points. That’s their licence revoked, back to provisional status. Cost of insurance is going to be massively increased with an IN10 conviction. Plenty of water for the walk home. #seizedpic.twitter.com/6PkfpsOVXI"
https://twitter.com/sleezyfbabyy/status/960221119415508993,960221119415508993-ff1edc3b-9d97-4eb7-b456-87ddee802148,960221119415508993,100556855,@sleezyfbabyy,Slee the Slayer.,1517769529,0,12,8,sometimes you have to speak victory during the test.
https://twitter.com/CooperMacLaren/status/960220645903626240,960220645903626240-59230138-09d6-4a21-9527-de1489c1ef45,960220645903626240,239069671,@CooperMacLaren,Jason Andersson,1517769416,0,4,6,Listening to @thelynnes vinyl test pressing on the big speakers at @Therecordcentre today and holy smokes are you people in for a treat. @lynnehanson @lynnmilesmusic
https://twitter.com/shariq312/status/960220201185939456,960220201185939456-31b3b606-57f4-4d5d-8062-4132e57b0e55,960220201185939456,728657465768857600,@shariq312@ThisHaris,Shariq latif,1517769310,0,8,16,"I will pray, you will fail that test https://twitter.com/ThisHaris/status/960220049876414464 …"
https://twitter.com/ScorpioTweetss/status/960220015399260160,960220015399260160-1a79ca8b-a19b-4419-9178-febbb2979356,960220015399260160,315853846,@ScorpioTweetss,Scorpio,1517769266,0,7,11,#Scorpios will test the loyalty of their friends periodically to filter out the unworthy friends.
https://twitter.com/FinaIFIash_/status/960217786076270592,960217786076270592-eda0d2d6-1206-4250-a0e0-c010cf1e905a,960217786076270592,307361119,@FinaIFIash_,M,1517768734,1,5,2,Klopp was doing bleep test for no reason
https://twitter.com/LLSteph_/status/960217271691022340,960217271691022340-d0d036a9-7711-40e9-b40a-5e4b031d8361,960217271691022340,267948446,@LLSteph_,-,1517768612,1,5,5,what you tellin me klopp did bleep test for nothing
https://twitter.com/YasirAadil/status/960216756332752898,960216756332752898-d7a2ff75-d583-4ac1-a90f-538128ee8150,960216756332752898,4309350628,@YasirAadil,Yasir Mengal,1517768489,1,7,9,HEC has just destroyed people's hope of getting merit based admissions in Bolan Medical University Quetta. Students were seen using mobile phones and other cheating instruments during MBBS test.#Quettapic.twitter.com/xZPI6MoM53
https://twitter.com/fckdot/status/960214956024221696,960214956024221696-2f6182ca-ba34-46e3-8a27-cc6be71de1f0,960214956024221696,1559308568,@fckdot,Velma Dinkley,1517768060,1,13,60,"The FitnessGram™ Pacer Test is a multi-stage aerobic capacity test that progressively gets more difficult as it continues. The 20-meter Pacer test will begin in 30 seconds. Line up at the start. The running speed starts slowly, but gets faster every minute -#tweetlikethe2000spic.twitter.com/Go0g93KqVl"
https://twitter.com/ChrolIu/status/960213583249461249,960213583249461249-1574f079-5e75-48c7-954a-faeacb5e3412,960213583249461249,2280217165,@ChrolIu,≖‿≖,1517767732,0,11,13,My test anxiety and lack of studying working in overdrive  pic.twitter.com/ZeREvVFYF7
https://twitter.com/onzcoin/status/960213474151350272,960213474151350272-12caf141-6d84-4c93-9c7c-9df0c0dba580,960213474151350272,935820794118127616,@onzcoin,ONZCoin,1517767706,0,7,12,ONZ TESTNET Launched now!Thanks for the hard work of developers! ONZ TESTNET is open for a test run.- much faster better block turnaround time- more secure address system to avoid collision- better voting mechanismExplorerhttps://texplorer.onzcoin.com #ico #onzcoin #dpospic.twitter.com/xl1wPLiQpF
https://twitter.com/witchyoberchass/status/960253392382722052,960253392382722052-66be8224-2315-4f7e-ac97-4ee77037f037,960253392382722052,1921582068,@witchyoberchass,Shane,1517777224,0,1,6,"Whenever I have a test I didn’t study for, I wear a Seahawks jersey. That way, I know I’ll pass when I shouldn’t"
https://twitter.com/MilitaryTimes/status/960252190790180864,960252190790180864-2ace0f4a-78cb-41c7-8b77-c2d6e73e39e7,960252190790180864,27027979,@MilitaryTimes,Military Times,1517776937,1,15,24,The second Zumwalt-class stealth destroyer built at Maine’s Bath Iron Works has passed its sea test. http://bit.ly/2BToQJ3 pic.twitter.com/pJnz0PEFix
https://twitter.com/JChambs17/status/960249285190258688,960249285190258688-460d9e48-af66-464c-98c4-f4e87ecaf5d1,960249285190258688,788203447996805124,@JChambs17,Justin Chamberlain,1517776244,0,2,3,“Never test the depth of a river with both feet”
https://twitter.com/race22/status/960247012187877376,960247012187877376-a89505b5-ed7c-404f-bf7b-21b94ba42f8f,960247012187877376,30990414,@race22,RACE22.com,1517775702,1,5,7,Southern National Motorsports Park (@SNM_Park) stages successful @AmericanRacerIn tire test » http://race22.online/southern-national-motorsports-park-stages-mccreary-tire-test/ … Reaction from drivers positive. #NWAAS #NASCARpic.twitter.com/pV2hrotgjJ
https://twitter.com/__robobyn__/status/960244494166839297,960244494166839297-76a3eadd-b3d3-4aad-8005-e3c084cf120a,960244494166839297,874115496685092864,@__robobyn__,Robyn Lundin,1517775102,0,2,7,Proposal - everyone who gets TSA pre-check needs to pass a test.Get your bags and your body through the security checkpoint in under 30 seconds.
https://twitter.com/JustinRohrman/status/960234071501754370,960234071501754370-4e140bb6-0924-42e1-8b99-7f57587c3923,960234071501754370,252697281,@JustinRohrman,Justin Rohrman,1517772617,0,4,2,Do you work in software development? Have a story to tell about how you test? I can help you get published in @StickyMinds send me a message and let's talk.
https://twitter.com/jlboatright4700/status/960232020629708801,960232020629708801-6a024b41-66ee-4ebc-b375-ede647d4c2ce,960232020629708801,707358402234753024,@jlboatright4700,Jessica Boatright,1517772128,0,2,5,"Psalm 139:23-24 “Search me, O  God and know my heart; test me and know my anxious thoughts. See if there is any offensive way in me, and lead me in the way everlasting.” pic.twitter.com/dqLh6gUqnj"
https://twitter.com/sally_fawcett/status/960230028092076034,960230028092076034-2b71a4e5-9b20-4702-b39a-29b6a456d5b0,960230028092076034,3114267909,@sally_fawcett,sally fawcett,1517771653,0,3,14,"Another snowy, boggy recce of the Edale Skyline, at 14 miles the Hope Brink climb is a real test, the anti-clockwise route is definitely much tougher! #myMontane #FurtherFasterNeo @katieboden4pic.twitter.com/MsZwK3Mmjm"
https://twitter.com/dylanmalpas/status/960216606658957313,960216606658957313-21d7d9b6-5a10-4aa1-9631-7229f8c653d6,960216606658957313,494434468,@dylanmalpas,Dylan,1517768453,0,5,17,Another good performance and another 3 points. The big test next week when  we take on @DurhamFutsal at home at DRSV @UoNSport. A win will take us a step closer to what we are out to achieve @UoNFutsal #greenandgoldpic.twitter.com/ywGUd1snaO
https://twitter.com/HeidiPriebe1/status/960215811716763648,960215811716763648-278f48e2-4062-4f65-8923-c2dc57951a6c,960215811716763648,419062662,@HeidiPriebe1,Heidi Priebe,1517768264,3,10,50,The only thing an online personality test is likely to tell you is how you like to think of yourself. A misguided but certainly not useless thing to know. One of the most powerful things you'll ever learn about another person is how they like to see themselves.
https://twitter.com/shazisaraptor/status/960214564708241411,960214564708241411-fabe6779-4703-4d3e-964f-d849fe1c2bd0,960214564708241411,1211812351,@shazisaraptor,I said whoever threw that paper,1517767966,0,12,9,We also get detention and study on the floor outside the main office till 10 pm if we fail a test until we pass three tests in a row.  We don't have tomorrow off. You can't bring food or water into class(tho we often sneak some in)
https://twitter.com/RodriguezDaGod/status/960214313888821254,960214313888821254-e4e87e20-d46d-4bbe-9bea-470caeec905b,960214313888821254,4060851732,@RodriguezDaGod,"ㅤKing Nathan, II  𓃵",1517767907,0,0,0,Time only moves fast when:- You’re having fun- You’re taking a hard test- You buy fruit and the next day it expires- You’re on Vacation- You on Netflix- You’re sleeping
https://twitter.com/Ligottedzn/status/960214158838063105,960214158838063105-24d2139d-274b-458f-accc-6be926690900,960214158838063105,744613435070103553,@Ligottedzn,Ligotte Thumbmaker,1517767870,1,5,18,Wallpaper para @WGBrasilx e @LNDinizGames RT and FAVtest de light pic.twitter.com/X8lryqQeoe
https://twitter.com/TronCarterNLU/status/960212748687753217,960212748687753217-ae7814b0-896d-4f57-8e93-77803db529f1,960212748687753217,237264853,@TronCarterNLU,Tron Carter,1517767533,13,7,158,"Big test for Fowler today, or as the patrons here affectionately refer to him: ""BIG DICK RICK!"" *Stacked* board giving chase (which means we Chez Reavie will probably win)."
https://twitter.com/allmenaretrash/status/960212501123051520,960212501123051520-071e1c54-6f4b-4f38-80ae-ffae3061c4ed,960212501123051520,57141374,@allmenaretrash,"yes, i am a bitch...BICTH",1517767474,0,8,12,"I just took a DNA test, turns out I'm 100% that bitch."
https://twitter.com/GRMDAILY/status/960211719812501504,960211719812501504-62c36ff2-6d92-4de1-8b21-cb96f0a2d743,960211719812501504,22922263,@GRMDAILY,GRM Daily,1517767288,1,16,20,GRM EXCLUSIVE: Ghana is put to the test in 'The Best Jollof In London' episode 1 @MrBigzOfficial http://bit.ly/2EDK40l pic.twitter.com/QVD0T87SGC
https://twitter.com/_Afriquee_/status/960211455764201473,960211455764201473-17d6924e-d3aa-48fb-bb23-4ae4686fb5da,960211455764201473,69977798,@_Afriquee_,Risikat,1517767225,0,4,4,Yall ever look up at God and be like “OKAY. I get it! Ive learned my lesson. Can this little test be over pleaseeee”
https://twitter.com/Cashking4life2k/status/960208310925516800,960208310925516800-4fff30ea-5060-4dcd-8909-3dc6f71247aa,960208310925516800,949314842866933761,@Cashking4life2k,Cashking4life224,1517766475,2,3,13,This combine is not only a test of skill. It's most def also a test of will. @NBA2KLeague @WalkOnWarriors @youFamousEnough
https://twitter.com/YRINCAsh/status/960248050206871553,960248050206871553-6bdaf1b5-8b0c-41fd-8d67-becdf17135b3,960248050206871553,2445371557,@YRINCAsh,Ash/YRI,1517775950,0,4,2,test graphics#pixel #pixelart #gamedev #devblog #devlogpic.twitter.com/AXA9ATmCD5
https://twitter.com/LEAD_Coalition/status/960241046541156352,960241046541156352-8db6ea53-11a8-4f01-8423-5c3960e332c8,960241046541156352,64703161,@LEAD_Coalition,Ian Kremer,1517774280,0,7,3,#Alzheimers could be spotted seven years before symptoms appear with simple memory test  http://www.telegraph.co.uk/science/2018/02/04/alzheimers-could-spotted-seven-years-symptoms-appear-simple/ … by @sarahknapton via @TheADDF #dementia #neuroscience #sciencepic.twitter.com/xM74592Iw5
https://twitter.com/laurendolbear/status/960239442685554688,960239442685554688-93b740e9-e3f1-410f-b6a0-9c858fc3a8ed,960239442685554688,442975160,@laurendolbear,Lauren Dolbear,1517773898,2,3,13,Good team performance today @QPRLFC with a few chances to test my @GWKeeping gloves #QPRLFC #FAWPL #GKUnion pic.twitter.com/S5gewjXogL
https://twitter.com/Jamiehooper17/status/960237233071689729,960237233071689729-f1c0e087-4d5e-4d8e-8944-fde8c11dcee0,960237233071689729,1348090958,@Jamiehooper17,Jamie hooper,1517773371,2,2,4,weather looking cold but dry for tomorrow's @AllianceSheff at Bondhay GC tomorrow always a tough test of golf round there
https://twitter.com/ryanleskis/status/960228422474756097,960228422474756097-b0864bfb-87cb-4da6-82e0-d60cb9f54c25,960228422474756097,820374919167016961,@ryanleskis,Rumpelplisskin,1517771270,0,2,3,It’s a site for our government to test the G.R.O.N.K. The Gridiron Robotic Offensive Neckless Killer. There will be no WW3 #FakeBigGameFacts
https://twitter.com/cnnphilippines/status/960226452649205760,960226452649205760-065ec4c1-f3c3-4b3b-9434-3ea8c8e5d054,960226452649205760,2811559122,@cnnphilippines,CNN Philippines,1517770801,0,8,5,Blood test detects proteins linked to Alzheimer's disease http://cnn.ph/2BSDxf6 pic.twitter.com/zJaHdI4zPc
https://twitter.com/derrick_daKidD/status/960225458079006722,960225458079006722-4415673b-b62a-42d4-8192-eaf526adfb92,960225458079006722,314119463,@derrick_daKidD,Derrick,1517770563,1,4,11,My personal favorite and every single one of you knows this is coming: The Steelers first offseason drama regarding a drug test. Which usually leads into yinzers wanting Tomlin fired. This is a really fun tradition.
https://twitter.com/RaudyRod/status/960224006946349056,960224006946349056-6f03b1de-ccad-4223-b1a9-21c5722cdd17,960224006946349056,712133353445523456,@RaudyRod,T- Money,1517770218,0,3,2,Just cause you fine dont exclude you from goin through the same kinda test a ugly bitch gotta go through when you fwm * Tank voice lol
https://twitter.com/oluuuuuuchi/status/960221405844566016,960221405844566016-31c9a7be-d078-4f71-8c68-4f9291d96996,960221405844566016,2296892072,@oluuuuuuchi,Lu 💕,1517769597,0,3,3,If anyone has taken Chapman for Cell Bio at UNT HML !!! Please and RT i just want to see the format of his test #UNT #UNT Cell Bio exams plzzz
https://twitter.com/car0lcity/status/960220294144196608,960220294144196608-e217728a-e72a-4f62-b6b5-444467b8de51,960220294144196608,718432657,@car0lcity,pinolera,1517769332,1,8,16,I just took a DNA testTURNS OUT IM 100% THAT BITCH
https://twitter.com/GreedyFinDom/status/960217625359015938,960217625359015938-f9e3fb02-793d-4a6f-a43c-10c3f4d5937e,960217625359015938,899858123892166656,@GreedyFinDom,El Rey,1517768696,5,38,84,Subs who want to “test the waters” with small tributes are annoying. They always expect you to give them your all but don’t wanna give THEIR all. If you wanna test the waters I’m gonna do the same. Enjoy your watered down experience you stingy fuck.
https://twitter.com/ProperDemocrat/status/960215061460606976,960215061460606976-0aedba3a-62b9-4b61-9233-e6373e45c84b,960215061460606976,901443409650618369,@ProperDemocrat@BathUKIP,Proper Democrat,1517768085,0,4,4,Fishing is an acid test of a proper Brexit - we should be reclaiming full control over whole of our EEZ from day 1 and then establishing regional control boards to manage the fisheries according to the local conditions (which vary enormously round our coasts) @fishingforleave
https://twitter.com/IamPopTheNarrat/status/960211149127008256,960211149127008256-a2512be9-2124-4c8b-8b2a-4e1a32ea28d2,960211149127008256,888176567645614080,@IamPopTheNarrat, 🍁Deplorable 🐀Dave 🍁,1517767152,1,9,9,"To that end, #JihadiJustin & gov passed #BillC6. That insures that all the illegals who were granted refugee status, and everyone else Trudeau measured to scoop b4 2017 will be eligible voters by 2019. Likewise knowledge of English & test requirements were lowered...#cdnpoli12/"
https://twitter.com/AWilliamsUSA/status/960211054369402880,960211054369402880-13408874-2376-4233-9eab-3594406eb26f,960211054369402880,226022989,@AWilliamsUSA, ✝Anthony Williams 🏈,1517767129,2,7,5,"FREE @TXFBShowcase Unsigned Senior Showcase is 7 days away!Walk up registration available at 9 AM.Players must bring copies of: HS transcript, completed NCAA worksheet and SAT/ACT test scores.FREE registration for players at https://buff.ly/2GMW8gk #GivingBack #StudentAthletepic.twitter.com/FDZnTzbi6W"
https://twitter.com/Motorsport/status/960208662034722816,960208662034722816-2e65741d-b531-4273-9c9f-dddc62da5341,960208662034722816,36339032,@Motorsport,Motorsport.com,1517766559,0,6,16,". @42JordanKing, set for his first test with @ECRIndy tomorrow, is aiming for a full-time @IndyCar ride in 2019 - http://bit.ly/2nFKgUI pic.twitter.com/3AI2t6hj5J"
https://twitter.com/shelbbabyg/status/960207527190417408,960207527190417408-98cea271-4031-4a75-a96a-81c55f023603,960207527190417408,770689528701018112,@shelbbabyg,maw?? 👸🏼,1517766288,0,5,10,Try my hardest to be a nice person but life just keeps throwing me more and more shit to test my patience
https://twitter.com/SportsCentraI_/status/960203888874938368,960203888874938368-7c9a2fef-b878-4ad3-803a-1d6cb2ca2e15,960203888874938368,2839244544,@SportsCentraI_,Best Of Sports,1517765421,0,10,15,"Jeremy Lin went from ""Mom I got a 95 on my test"" to the villain in a movie about underground street racing pic.twitter.com/9K9Vjkn3JB"
